0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.20363918940226236,8.236524184544882,2.117395798365275,0.3120993673801422,-2.8624045848846436,-0.9000586867332458,-2.6909221013387046,0.7880456348260244,2.6969749331474304,-4.296236038208008,0.3287980953852336,4.129771222670873,-0.1418460210164388,2.6327102979024253,1.502327839533488,1.0025301774342854,-0.48430869976679486,0.7306449810663859,0.13653945922851562,2.878481929500898,1.6533515453338623,-2.9107306798299155,2.454103102286657,1.9390550057093303,-0.6607996099628508,-6.437122662862142,1.3371816476186116,0.26765187581380206,0.3363645076751709,1.3730703592300415
-0.9382238574326038,-1.9248245374765247,1.3398358225822449,-0.7868238091468811,0.12891867756843567,-0.10290369018912315,-4.070105135440826,3.197130560874939,2.437646050006151,2.504954516887665,1.0259611904621124,1.5085844844579697,-1.5299956481903791,1.7395723164081573,-2.7296317368745804,-1.9774265140295029,1.6220031827688217,-1.8157833814620972,-0.6110832169651985,2.231471911072731,-1.9672293365001678,-0.9650452584028244,-0.004096180200576782,1.163608431816101,0.3157988637685776,0.060315996408462524,-1.0418069437146187,1.1229915618896484,0.3065135180950165,-0.3465123623609543
-3.2990047931671143,2.9420804232358932,0.5611386969685555,-2.0930272080004215,2.7375900261104107,1.1589245656505227,-2.220516742672771,-0.12144077196717262,-0.6556481495499611,-0.018870845437049866,0.25167491380125284,-0.38939452171325684,0.2483232170343399,-0.43714533746242523,-2.060703232884407,0.07477796543389559,2.022601001430303,-0.8483962006866932,-3.003216788172722,3.050576373934746,-0.03754020109772682,-1.6593403036240488,-0.5581180304288864,3.0661030244082212,-3.19259325042367,-0.8834726884961128,3.5129661271348596,-1.6386437229812145,0.9571053981781006,-1.7763798758387566
-0.5620094239711761,-0.8295792390902837,-2.6964941024780273,-0.1746134708325068,2.4310259272654853,0.7902272542317709,-4.344577670097351,-0.30938072099039954,0.12446500857671101,0.8322347402572632,0.17656061053276062,-0.050206308563550316,4.058441797892253,-0.24936297411719957,-0.07843438287576039,-2.473728979627291,3.6042643884817758,-0.6983063419659933,-0.45157072444756824,2.772866163402796,2.7141259908676147,3.1772459050019584,-2.4798026233911514,1.9296076918641727,-3.7293618619441986,-0.03580448031425476,-0.5509734153747559,0.24766623973846436,0.38059679170449573,-1.0473490263102576
-0.546744724114736,-3.168452501296997,1.3040193716684978,0.256942351659139,1.0684001445770264,-0.8825980027516683,-1.7997235854466755,0.7085225582122803,2.329253915697336,1.788485010464986,-0.05387500921885172,-0.18036585673689842,6.616806666056315,0.4649989406267802,-4.593433698018392,2.6614393225560584,-0.6512138843536377,2.5151873926321664,2.2569425900777182,0.3074204276005427,-3.1635753313700357,-1.482524832089742,-1.8207018375396729,11.34011443456014,-1.052460213502248,3.6338722705841064,3.3029802640279136,1.8064173658688862,-3.0417104363441467,5.63119101524353
-1.4091482162475586,2.41704531510671,2.685818632443746,2.214125167578459,1.1858470837275188,0.3860477904478709,0.11070601145426433,3.7680546045303345,-2.5834556818008423,3.331066608428955,0.6480863889058431,-0.3524239460627238,2.5844916899998984,1.9509464701016743,-1.1770885984102886,-1.2828731139500935,-0.8779391249020895,-1.1056820154190063,-3.4586048126220703,2.967071294784546,-0.5339562694231669,1.870225061972936,0.5003579457600912,-1.7439366777737935,0.6113608678181967,-1.1988327503204346,0.5504497687021891,1.3301331102848053,-0.9563408096631368,0.6960964997609457
-0.6636224165558815,-0.965834224014543,1.3419854566454887,0.8400096548721194,0.6046208739280701,-1.9065968412905931,-0.8587717674672604,2.53261636197567,-0.6785060609690845,-0.2188149020075798,0.3159187063574791,1.4710344187915325,-0.35314711555838585,-0.3176349252462387,-0.09901225566864014,-0.906984830275178,-0.006828749552369118,-1.091729313135147,-0.11532333865761757,0.07722941040992737,0.4465314168483019,-0.8904538080096245,0.41796460561454296,-0.03248722106218338,2.0361621724441648,0.3347850330173969,0.8835895955562592,-0.260008729994297,-1.6223267945460975,0.19619473442435265
-0.6091645161310831,2.769388278325399,-1.8389481504758198,-1.7280878623326619,2.5878026882807412,0.3379933834075928,-0.8181253572305044,1.0531889200210571,0.6284921765327454,0.10465591649214427,3.2120783428351083,0.9986686538904905,-3.7868226369222007,-2.257084878782431,-0.6882694164911906,-3.095309297243754,1.3087692111730576,-1.2598127524058025,-0.5416516537467638,3.64852582414945,2.3998069763183594,0.7807220642765363,0.05474387605985006,-0.5008420124650002,0.8091661569972833,1.297704750361542,2.5972885278364024,0.908117930094401,0.3328741043806076,-4.868293901284535
-1.1087026998400689,1.805705964565277,0.7005078449845314,-0.888964181393385,0.37984180450439453,-0.28671414852142335,-0.8199494004249572,1.284946870803833,-1.120704221725464,0.41648857593536376,0.19388307332992555,0.5486075162887574,2.3449044942855837,1.3588090658187866,-2.1466129213571548,-2.1651254653930665,-0.4311986483633518,-0.4233781933784485,-2.8563749313354494,0.9088798522949219,2.127780866622925,0.10519658923149108,1.8937120467424393,0.14881170392036439,2.3689172148704527,0.944310998916626,-0.8864659667015076,2.121686506271362,-0.2976942414417863,1.2725025117397308
-2.1314560572306314,-7.376900494098663,0.40460912386576336,-0.19563553358117738,-1.957974116007487,2.8790210088094077,-1.340252975622813,-1.1915473937988281,-1.5524123311042786,0.4727097749710083,0.24259008963902792,0.512786070505778,-1.7980908155441284,-0.5231616397698721,-3.856931289037069,0.03490832448005676,3.4966131448745728,-4.18397053082784,-0.8032496372858683,-0.5428527841965357,2.108932455380758,-2.1334588130315146,0.20394341150919595,-1.5500295956929524,-1.647899826367696,-3.7549585501352944,-5.542219400405884,3.3981881141662598,-2.7158933728933334,-0.743272066116333
